n/a;code;type;class;specific;#set;tier;drop1;drop2;eol;hidden;rarity;#sortC;#sortG;#tvfr;#tvto;#bv1fr;#bv1to;#bv2fr;#bv2to;#bv3fr;#bv3to;#tvsum;#tvdiff;#check;a1;val;#steps;#calc;a2;val;#steps;#calc;a3;val;#steps;#calc;a4;val;#steps;#calc;a5;val;#steps;#calc;a6;val;#steps;#calc;a7;val;#steps;#calc;a8;val;#steps;#calc;a9;val;#steps;#calc;a10;val;#steps;#calc;a11;val;#steps;#calc;eol;base_subtypes;#dif;#est;#est;#dps;#dmgr;mind;maxd;#avgd;at;#at%;are;tgt;rng;#rng%;vlc;kbk;pnc;bnc;cnt;ang;pts;eol;invart;invvariant;envart;envvariant;picksfx;dropsfx;eol
;cd_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;cd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;pd_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;pd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;sud_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;sud%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;std_amul;amul;none;;none;3;;;0;TRUE;myth;ramunon25m;r2amunon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;std%;49;49;58.8%;;;;;;;;;;;;;;;;;;;;;;;;;msm%;105;105;8.4%;;;;;0;Amul_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_amul_Spr;default;Items/ItemsEnv/Amul_01_Spr;default;Item_Amulet_Pick;Item_Amulet_Drop;0
;ad_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;23;23;9.2%;;;;;;;;;;;;;a;30;30;30;h;10;10;10;dcld%;45;1;10%;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;dd_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;35;35;14%;;;;;;;;;;;;;a;5;5;5;;;;;dchg;68;1;1;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;sd_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;23;23;9.2%;;;;;;;;;;;;;a;30;30;30;h;10;10;10;dcld%;45;1;10%;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;cd_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;23;23;9.2%;;;;;;;;;;;;;a;30;30;30;h;10;10;10;dcld%;45;1;10%;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;pd_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;23;23;9.2%;;;;;;;;;;;;;a;30;30;30;h;10;10;10;dcld%;45;1;10%;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;sud_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;23;23;9.2%;;;;;;;;;;;;;a;30;30;30;h;10;10;10;dcld%;45;1;10%;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;std_feet;feet;none;;none;3;;;0;TRUE;myth;rfeelig25m;r2feelig5m;198;198;25;25;0;0;72;90;198;0;0;;;;;d%;23;23;9.2%;;;;;;;;;;;;;a;30;30;30;h;10;10;10;dcld%;45;1;10%;ms;90;90;60;;;;;;;;;0;Feet_Cloth_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_feet_Spr;default;Items/ItemsEnv/Feet_Light_01_Spr;default;Item_Boots_Pick;Item_Boots_Drop;0
;ad_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;ad%;38;38;22.8%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;dd_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;dd%;38;38;22.8%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;sd_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;sd%;38;38;22.8%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;cd_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;cd%;38;38;22.8%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;pd_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;pd%;38;38;22.8%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;sud_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;sud%;38;38;22.8%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;std_hand;hand;none;;none;3;;;0;TRUE;myth;rhanmed25m;r2hanmed5m;198;198;17;17;54;54;0;0;198;0;0;;;;;;;;;std%;38;38;45.6%;;;;;;;;;a;4;4;4;ls;56;8;8%;pul;100;100;8000;;;;;;;;;;;;;0;Hand_Mail_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_hand_Spr;default;Items/ItemsEnv/Hand_Medium_01_Spr;default;Item_Gloves_Pick;Item_Gloves_Drop;0
;ad_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;ad%;164;164;98.4%;;;;;as%;50;50;20%;a;30;30;30;h;20;20;20;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;dd_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;dd%;209;209;125.4%;;;;;;;;;a;30;30;30;h;25;25;25;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;sd_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;sd%;164;164;98.4%;;;;;as%;50;50;20%;a;30;30;30;h;20;20;20;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;cd_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;cd%;107;107;64.2%;;;;;cr%;107;107;53.5%;a;30;30;30;h;20;20;20;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;pd_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;pd%;209;209;125.4%;;;;;;;;;a;30;30;30;h;25;25;25;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;sud_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;sud%;107;107;64.2%;;;;;sus%;102;102;51%;a;30;30;30;h;25;25;25;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;std_head;head;none;;none;3;;;0;TRUE;myth;rheahea25m;r2heahea5m;264;264;45;45;0;0;0;0;264;0;0;;;;;;;;;std%;107;107;128.4%;;;;;stu%;102;102;244.8%;a;30;30;30;h;25;25;25;;;;;;;;;;;;;;;;;0;Head_Armet_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_head_Spr;default;Items/ItemsEnv/Head_Heavy_01_Spr;default;Item_Bone_Pick;Item_Bone_Drop;0
;ad_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;ad%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;dd_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;dd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;sd_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;sd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;cd_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;cd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;pd_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;pd%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;sud_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;sud%;49;49;29.4%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;std_jewl;jewl;none;;none;3;;;0;TRUE;myth;rjewnon25m;r2jewnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;std%;49;49;58.8%;;;;;;;;;;;;;;;;;;;;;;;;;mse%;105;105;19.6%;;;;;0;Jewl_BasicRed_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_jewl_Spr;default;Items/ItemsEnv/Jewl_01_Spr;default;Item_Jewel_Pick;Item_Jewel_Drop;0
;ad_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;ad%;5;5;3%;;;;;as%;50;50;20%;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;dd_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;dd%;55;55;33%;;;;;;;;;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;sd_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;;;;;sslot;23;1;100%;as%;32;32;12.8%;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;cd_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;cd%;32;32;19.2%;cslot;23;1;100%;;;;;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;pd_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;pd%;32;32;19.2%;pslot;23;1;100%;;;;;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;sud_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;sud%;32;32;19.2%;suslot;23;1;100%;;;;;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;std_reli;reli;none;;none;3;;;0;TRUE;myth;rrelnon25m;r2relnon5m;220;220;0;0;0;0;99;99;220;0;0;;;;;;;;;std%;55;55;66%;;;;;;;;;;;;;pul;40;40;3200;;;;;bski;55;5;5;brer;45;5;5;bban;25;5;5;0;Reli_Tusk_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_reli_Spr;default;Items/ItemsEnv/Reli_01_Spr;default;Item_Relic_02_Pick;Item_Relic_02_Drop;0
;ad_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/ad_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;dd_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/dd_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;sd_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sd_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;cd_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/cd_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;pd_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/pd_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;sud_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/sud_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;std_ring;ring;none;;none;3;;;0;TRUE;myth;hrinnon35m;h3rinnon5m;154;154;0;0;0;0;84;105;154;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;msa%;105;105;56%;msl%;49;49;8.2%;0;Ring_Basic_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/std_ring_Spr;default;Items/ItemsEnv/Ring_01_Spr;default;Item_Ring_Pick;Item_Ring_Drop;0
;tors;tors;none;;none;3;;;0;TRUE;myth;rtorhea25m;r2torhea5m;440;440;80;80;0;0;136;136;440;0;0;;;;;;;;;;;;;;;;;;;;;a;29;29;29;;;;;hr;90;9;0.9;rev;136;2;2;xp%;125;125;25%;cr%;60;60;30%;0;Tors_ClothRobe_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/tors_Spr;default;Items/ItemsEnv/Tors_Heavy_01_Spr;default;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop;0
;wais;wais;none;;none;3;;;0;TRUE;myth;rwainon25m;r2wainon5m;110;110;9;9;0;0;0;0;110;0;0;;;;;;;;;;;;;;;;;;;;;a;34;34;34;h;51;51;51;;;;;;;;;xp%;25;25;5%;;;;;0;Wais_Leather_01;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Test/wais_Spr;default;Items/ItemsEnv/Wais_Light_01_Spr;default;Item_Belt_Pick;Item_Belt_Drop;0
;ad_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;ad%;110;110;66%;acc%;40;40;4.4%;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/ad_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;dd_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;dd%;150;150;90%;dcc%;40;40;4.4%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/dd_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sd_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sd%;150;150;90%;;;;;as%;40;40;16%;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/sd_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;cd_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;cd%;73;73;43.8%;ccnt;117;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/cd_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;pd_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;pd%;110;110;66%;pcc%;40;40;4.4%;pare%;40;40;32%;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/pd_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
;sud_w2hs;weap;w2hs;Warrior;none;3;;;0;TRUE;myth;rweaw2hWar25m;r2weaw2hWar5m;440;440;250;250;0;0;0;0;440;0;0;;;;;d%;250;250;100%;sud%;98;98;58.8%;;;;;sumcnt;92;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;W2hs_Basic_01;4.05;600;598;148.1;0.82;57;82;69.5;0.47;1.18;1.44;3.43;;1;;;;;;;1;0;Items/ItemsInv/Test/sud_w2hs_Spr;default;Items/ItemsEnv/W2hs_Basic_01_Spr;default;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop;0
